Video ID,Title,publishedAt,Duration,Views,Likes,Comments,TranslatedTitle,DurationSec,ContentType,EngageRatio,publishedTime
BcV5eFefhNE,한국 워터파크 처음 가본 영어패치 한국아재ㅋㅋㅋ,2017-06-17 11:30:44,1900-01-01 00:09:00,4203894,50606,2752.0,Korean Water Park The first English patch Korean ajae,540,Longs,0.012692517936941322,12:00:00
m1MQMqxhRyU,한국어패치 외국인 전국 먹방 투어!!!!,2017-06-05 11:59:15,1900-01-01 00:01:59,937069,15574,1555.0,Korean Patch Foreign Mukbang Tour !!!!,119,Longs,0.018279336953842245,12:00:00
5p4JU9AeUms,이나영 앞에서 바보가 되어버린 영국남자!!,2017-06-01 12:09:20,1900-01-01 00:09:15,4534212,61610,3068.0,A British man who became a fool in front of Lee Na -young !!,555,Longs,0.014264441098034234,12:00:00
wUfqAuUPFYE,한우 꽃등심을 처음 먹어본 외국인들의 반응?!?,2017-05-24 11:33:40,1900-01-01 00:08:04,7404608,48091,5908.0,The reaction of foreigners who had eaten Korean beef sirloin for the first time?!?,484,Longs,0.007292621027338652,12:00:00
cwKKi4cqSEU,메로나 + 수박바 처음 먹어본 외국인들의 반응!?!,2017-05-10 11:30:00,1900-01-01 00:07:28,2658855,24728,2057.0,메로나 + 수박바 처음 먹어본 외국인들의 반응!?!,448,Longs,0.010073885187420901,12:00:00
tYCSqtI-Ndk,"4킬로 14,000칼로리 버거 도전!!!",2017-04-12 11:30:03,1900-01-01 00:09:16,1911636,21234,2942.0,"4 kilos 14,000 calorie burger challenge !!!",556,Longs,0.012646759111044154,12:00:00
3MBgfAB6JL8,족발을 처음 먹어본 마블영웅들의 반응!!,2017-04-05 11:30:00,1900-01-01 00:08:35,5822251,60972,3630.0,The reaction of Marvel Heroes who had eaten jokbal for the first time !!,515,Longs,0.011095708515486536,12:00:00
b_9SkC1qt_0,런던의🔥핵불닭볶음면🔥도전!!!,2017-03-29 11:30:01,1900-01-01 00:05:33,7523813,78597,7455.0,London's 🔥 nuclear fire chicken stir -fried noodles!,333,Longs,0.01143728585492489,12:00:00
VM8k6mivvwE,떡볶이빵을 먹어본 영국남자의 반응은?!?,2017-03-22 11:25:22,1900-01-01 00:08:24,2707806,34286,2979.0,떡볶이빵을 먹어본 영국남자의 반응은?!?,504,Longs,0.013762064195145442,11:00:00
gny6CHv_d7g,외국인이 한국말로만 목소리 게임 하면?!! ㅋㅋㅋ,2017-03-18 11:37:52,1900-01-01 00:04:27,3011603,89141,6593.0,What if a foreigner game only in Korean? !!lol,267,Longs,0.031788386450670954,12:00:00
tcH5BxhRTNM,여러분께 보내는 영국신사의 영상편지!!,2017-03-15 11:30:00,1900-01-01 00:07:14,1507250,41355,2092.0,British gentleman's video letter to you !!,434,Longs,0.028825344169845744,12:00:00
rmtUtntpgrA,한국 신조어 배우는 영국 아버지!!,2017-03-08 11:30:01,1900-01-01 00:08:58,988233,17761,1419.0,The Korean new language is a British father !!,538,Longs,0.01940837838849745,12:00:00
Jz-380WOtE4,세상에서 제일 매운 떡볶이에 도전한 영국신사?!?,2017-03-01 11:30:00,1900-01-01 00:09:06,4102686,45715,2915.0,British gentleman who challenged the most spicy tteokbokki in the world?!?,546,Longs,0.011853210311488619,12:00:00
8t7paus7lbY,오락실에서 인형뽑기에 열받은 영국 아저씨!!?,2017-02-22 11:30:00,1900-01-01 00:07:33,2043546,25762,1292.0,British uncle who is pissed off in the game room!?,453,Longs,0.013238752638795506,12:00:00
TCDPXisHsfA,길거리토스트에 깜놀한 영국아저씨!!??,2017-02-15 11:30:00,1900-01-01 00:07:30,9620130,84474,4975.0,British uncle who is surprised by the street toast !! ??,450,Longs,0.009298107198135576,12:00:00
aJ4ZudVoKbg,영국남자가 2년동안 준비한 새로운 채널 공개!!,2017-02-13 11:30:00,1900-01-01 00:03:48,1256378,20357,1209.0,A new channel released by a British man for two years !!,228,Longs,0.01716521620085675,12:00:00
lnMblyWJT0w,한국 PC방 가서 게임을 처음 해본 영국 아버지!??,2017-02-08 11:30:00,1900-01-01 00:11:07,3245308,38374,3574.0,British father who went to the Korean PC room and played the game for the first time! ??,667,Longs,0.012925737711181804,12:00:00
V_4FApOO5OU,100첩 반상 받고 뻗으신 영국 임금님??!!,2017-02-01 11:30:01,1900-01-01 00:09:58,6664203,63561,3845.0,British king who received 100 stages and stretched out ?? !!,598,Longs,0.010114637864422798,12:00:00
TQzGkXinMy8,영국인의 한복 첫인상은?!,2017-01-25 12:17:44,1900-01-01 00:08:12,2169285,34923,1944.0,What is the first impression of British hanbok?!,492,Longs,0.016995000656898473,12:00:00
uFVQILv3yks,영국신사도 반한 해물파전과 막걸리?!?,2017-01-21 10:53:54,1900-01-01 00:07:34,4182673,37495,1968.0,British gentlemen also fell in love with seafood pajeon and makgeolli?!?,454,Longs,0.009434875736162019,11:00:00
yvvpUwCHb6c,한국 등산 + 번데기에 뿅간 영국신사!?,2017-01-18 12:14:46,1900-01-01 00:10:21,3415708,41064,2565.0,British gentleman who has been climbing in Korea!?,621,Longs,0.012773047344796453,12:00:00
IBA1fiURKYo,홍어삼합 먹고 코 뻥 뚫린 영국신사!?,2017-01-11 11:57:46,1900-01-01 00:09:02,3764125,36707,3040.0,British gentleman who eats skate Samhap and drills nose!?,542,Longs,0.010559426161458507,12:00:00
z_F3AWMjLlg,한국 스키장에 박살날뻔한 영국남자!?,2016-12-28 11:52:18,1900-01-01 00:09:51,2040179,32660,2643.0,A British man who was almost smashed by the Korean ski resort!?,591,Longs,0.017303873826757358,12:00:00
MRn4yGU7VkM,영국신사와 불고기버거의 첫 만남!?!,2016-12-21 11:57:43,1900-01-01 00:08:45,4452679,45186,3659.0,영국신사와 불고기버거의 첫 만남!?!,525,Longs,0.01096980042801199,12:00:00
qZVG8_M48yY,영국신사 올리아빠의 첫 삼겹살 먹방 도전?!?,2016-12-14 11:27:28,1900-01-01 00:09:18,12191858,110118,5954.0,The first pork belly challenge of the British Shrine Oliapa?!?,558,Longs,0.00952045209187968,11:00:00
LM7-3EhgTaA,영국 신사 올리아빠 드디어 한국 방문!?!,2016-12-07 11:29:08,1900-01-01 00:03:56,2307917,49339,7731.0,British gentleman Oliapa finally visited Korea!?!,236,Longs,0.02472792565763847,11:00:00
eMygau1Yy_0,🐖삼겹살을 처음 먹어본 영국인들의 반응!?!🐖,2016-11-30 11:29:33,1900-01-01 00:08:08,23419867,162741,13903.0,🐖 The reaction of the British who had eaten the pork belly for the first time!?!,488,Longs,0.007542485190031182,11:00:00
BiTLL8uOVQ8,영국 마법사 되기 도전!?!,2016-11-23 11:30:00,1900-01-01 00:06:54,1362123,27206,1570.0,Challenge to become a British wizard!?!,414,Longs,0.021125845463295163,12:00:00
FvOC-NmhFDY,유튜브 골드 버튼 개봉 + 중대 발표?!?,2016-11-17 11:30:00,1900-01-01 00:07:19,1125639,24267,1537.0,유튜브 골드 버튼 개봉 + 중대 발표?!?,439,Longs,0.022923868131790034,12:00:00
uzeToMXRNAI,영국인이 처음 먹어본 남대문시장 인생호떡!?!,2016-11-02 11:38:34,1900-01-01 00:09:03,6849548,72713,2995.0,Namdaemun Market Life House Tteok!?!,543,Longs,0.01105299210984433,12:00:00
ACcma0pSsFs,뒤진다 맛 닭꼬치' 먹다 진짜 뒤질뻔한 영국남자!?!,2016-10-26 11:30:00,1900-01-01 00:06:00,5035262,53594,2963.0,It's a British man who's almost after eating!,360,Longs,0.011232186130533029,12:00:00
pbydO0b1ZbQ,한국 MT가서 완전 박살난 조엘?!?,2016-10-15 11:35:47,1900-01-01 00:06:46,1351387,14332,826.0,"Joel, who was completely smashed by MT?!?",406,Longs,0.011216624105456098,12:00:00
B5dmM02P43U,소주 마시다가 한국 아버님한테 혼나는 영국인?!?,2016-10-12 11:56:31,1900-01-01 00:08:29,1307315,12653,1578.0,British who is scolded by a Korean father after drinking soju?!?,509,Longs,0.010885670247797968,12:00:00
FfnsQF4EwWo,마블 영웅들의 불닭볶음면 도전?!!,2016-10-05 11:30:00,1900-01-01 00:07:39,4481594,50135,2662.0,Marvel heroes' Bulgogi stir -fry challenge? !!,459,Longs,0.011780852973294769,12:00:00
apMPMRtcaBU,영국 촌놈들의 한국 시골 도전?!?,2016-09-28 11:30:38,1900-01-01 00:07:50,4224608,36845,1799.0,Korean rural challenge?!?,470,Longs,0.009147357577318417,12:00:00
bnAnsNaRgYc,해운대에서 헌팅을 처음 해본 영국남자 조엘?!?!,2016-09-24 12:08:38,1900-01-01 00:07:02,1638939,18445,1402.0,Joel?!?!,422,Longs,0.01210966362994596,12:00:00
Xao8OyCOErw,부산 가서 밀면 처음 먹어본 영국남자 조엘!!,2016-09-17 12:11:59,1900-01-01 00:06:31,3732148,31099,2900.0,"If you go to Busan and push it for the first time, Joel!",391,Longs,0.009109767351133984,12:00:00
xAuqT7040qo,유재석이 조엘에게 준 한국 이름은?!,2016-09-07 11:30:03,1900-01-01 00:08:12,2957966,30866,2457.0,What is the Korean name that Yoo Jae -seok gave Joel?!,492,Longs,0.011265511503512887,12:00:00
aCJEmMh7ias,한국 믹스커피를 처음 마셔본 영국인들 반응!?!,2016-08-31 11:30:02,1900-01-01 00:04:46,8689868,41318,3141.0,British reactions for the first time drinking Korean mix coffee!?!,286,Longs,0.005116188186057601,12:00:00
NIIgGI2SQR0,한국 전통 차를 처음 마셔본 영국인들의 반응?!,2016-08-24 12:40:08,1900-01-01 00:09:51,5411596,43067,4886.0,The reaction of the British who had drank Korean traditional tea for the first time?!,591,Longs,0.008861156671710156,13:00:00
CfcMR4yrweA,"처음 써보는 한국 어플 ""스노우""에 푹 빠진 영국 친구들!!",2016-08-17 11:30:00,1900-01-01 00:05:46,3717490,34989,2240.0,"British friends who are in the first Korean application ""Snow""!",346,Longs,0.010014552830000887,12:00:00
PoRYHHqupfI,얼굴에 침 100방 맞은 영국 신부님!?!,2016-08-10 11:36:30,1900-01-01 00:11:51,6565194,89680,5705.0,British bride on the face of 100 acupuncture on the face!?!,711,Longs,0.014528892824796951,12:00:00
OAzLLLtoedA,매운닭발 먹고 입원한 영국 신부님!?!,2016-08-03 11:33:52,1900-01-01 00:15:00,9070235,104073,8179.0,British bride who was admitted to spicy chicken feet!?!,900,Longs,0.012375864572417362,12:00:00
qZYNsb5V1Ng,영국에는 없는 한국 맥딜리버리에 감동 받은 영국 신부님!!!,2016-07-20 11:43:06,1900-01-01 00:08:06,8533079,63835,4722.0,The British bride who was impressed by the Korean McDille Burry that is not in the UK !!!,486,Longs,0.008034262896194914,12:00:00
3CpgSrutpnk,한국 노래방에서 신세계를 경험한 영국 신부님!!,2016-07-09 11:22:59,1900-01-01 00:07:29,4597879,34720,2300.0,British bride who has experienced the new world in Korean karaoke !!,449,Longs,0.00805153854636018,11:00:00
HqWMki8xg_0,영국 신부님과 불토?! 치맥편!!,2016-07-06 11:30:00,1900-01-01 00:07:16,6226579,40612,3166.0,British bride and fire?!Chimac!,436,Longs,0.0070308270400166765,12:00:00
3SYQcJpEjIY,한국 배달문화에 뿅간 영국 신부님 크리스!!!,2016-06-22 11:31:05,1900-01-01 00:07:11,10451237,71856,4722.0,"British bride, who was in the Korean delivery culture !!!",431,Longs,0.007327170936799156,12:00:00
o_fPJwY_lC0,영국 신부님 드디어 한국에 도착!! (시리즈 예고편),2016-06-11 11:39:03,1900-01-01 00:02:11,1731413,18831,1924.0,British bride finally arrives in Korea !!(Series trailer),131,Longs,0.011987319027869144,12:00:00
mmUdWR1FglI,미국 패스트푸드 최강버거 도전!!,2016-06-09 12:04:38,1900-01-01 00:06:56,2109365,19645,1682.0,American fast food strongest burger challenge !!,416,Longs,0.010110625709632995,12:00:00
vDq16QmrTT4,생일맞이 라스베이거스 여행!!! // VEGAS for my birthday!!!,2016-06-07 11:30:30,1900-01-01 00:04:01,396568,5522,750.0,Birthday Las Vegas Travel !!!// Vegas for my birthday !!!,241,Longs,0.015815698694801397,12:00:00
ogT2ItYOKw4,한국 라면 배틀 도전 하는 영국남자들!! ~댄 vs 조엘~,2016-06-01 12:07:25,1900-01-01 00:07:51,2909810,23185,2543.0,British men who challenge Koreans!~ Dan vs Joel ~,471,Longs,0.00884181441399954,12:00:00
Qe43KADlYks,꿈같은 몰디브 신혼여행~ ♥ // Dream Honeymoon in the Maldives!!,2016-05-25 11:52:34,1900-01-01 00:06:35,1111946,21414,1946.0,Dreamy Maldives honeymoon ~ ♥ // Dream Honeymoon in the Maldives !!,395,Longs,0.021008214427679042,12:00:00
GitfmnClreM,아이슬란드 양고환에 박살난 영국남자!!! // Eating Icelandic Ram's Testicles and Rotten Shark!!!,2016-05-18 11:30:00,1900-01-01 00:07:57,2182315,23036,2222.0,A British man smashed by Icelandic lamb!// Eating icelandic RAM's Testicle and Rotten Shark !!!,477,Longs,0.01157394784895856,12:00:00
aWSl7PdPNL0,떡볶이를 처음 먹어본 아이슬란드 사람들의 반응?! // Icelanders try Korean Ddeokboggi for the first time!!!,2016-05-11 11:30:01,1900-01-01 00:04:21,3091844,18507,1763.0,The reaction of the Icelandic people who had eaten Tteokbokki for the first time?!// icelanders try Korean ddeokboggi for the first time !!!,261,Longs,0.006555958191939827,12:00:00
QLJTqIq65sk,꽃보다 영국남자: 아이슬란드 탐험대!!,2016-04-28 14:08:36,1900-01-01 00:05:49,494939,8167,920.0,British man over flowers: Icelandic exploration!,349,Longs,0.018359838283101552,14:00:00
XZ_h6pmdzZ8,소맥'을 처음 마셔본 영국인들의 반응!! // English People try Soju and Beer!!,2016-04-12 12:24:37,1900-01-01 00:06:46,7772765,40278,4069.0,The reaction of the British who had the first drink!// English people try soju and beer !!,406,Longs,0.005705434295260438,12:00:00
sMz9CQrrbvc,인삼주 처음 먹어본 영국인들의 반응!?,2016-04-06 11:30:00,1900-01-01 00:03:55,2928809,16026,1829.0,The reaction of the British who had eaten ginseng for the first time!?,235,Longs,0.0060963347217247695,12:00:00
J50w6W4GmdA,삼계탕 먹고 몸살 이겨낸 영국남자!!,2016-03-23 11:30:00,1900-01-01 00:04:52,2374557,15698,1190.0,The British man who eats Samgyetang and beats his body!,292,Longs,0.007112063429094353,12:00:00
0j5Qq2rTV9s,한국 치맥에 뿅 간 영국남자!! (ft. 치맥노래),2016-03-16 11:37:42,1900-01-01 00:09:42,2873268,33590,4132.0,A British man who was in Korean Chimac !!(ft. Chimac song),582,Longs,0.013128604780340713,12:00:00
L4uymGI7IoQ,서울 지하철에 뿅 간 영국남자!!!,2016-03-09 11:30:30,1900-01-01 00:06:44,5155866,47521,4688.0,A British man who was in the Seoul subway !!!,404,Longs,0.010126135939141941,12:00:00
ERxH5JHn5qc,해장국을 처음 먹어본 영국 상남자의 반응?! // OX BLOOD HANGOVER SOUP?!,2016-03-02 11:30:00,1900-01-01 00:06:43,3191743,17846,2123.0,The reaction of the British man who had eaten Haejangguk for the first time?!// OX Blood Hangover soup?!,403,Longs,0.006256456111911266,12:00:00
l6pTvVMziHI,매운족발에 박살난 영국 상남자!!!,2016-02-24 12:41:01,1900-01-01 00:07:55,2768215,19206,2577.0,British man who was smashed by spicy jok feet !!!,475,Longs,0.007868969715141345,13:00:00
B6QP0D-THhA,저 결혼했어요!!! (우리 결혼식 영상),2016-02-17 12:00:00,1900-01-01 00:04:49,2529194,68524,8239.0,저 결혼했어요!!! (우리 결혼식 영상),289,Longs,0.030350775780742797,12:00:00
VSUZANBKgw8,삼겹살 랩!?!!,2016-02-10 12:00:00,1900-01-01 00:02:44,1475581,32659,5170.0,Pork belly rap!? !!,164,Longs,0.025636681415659324,12:00:00
-rNAp6A0ujM,영국남자 - 부대찌개송!!! (풀버전),2016-01-30 12:20:41,1900-01-01 00:01:48,326707,7264,1118.0,British man -Budae stew!(Full version),108,Longs,0.02565601594088893,12:00:00
7OtTK2rj0iw,한국에 처음 가본 영국 작곡가 앤디!!,2016-01-27 12:02:11,1900-01-01 00:07:26,2088039,18778,2109.0,British composer Andy for the first time to Korea !!,446,Longs,0.010003165649683746,12:00:00
rzeEa0JBrv8,라면송 만들기 도전!!!,2015-12-03 12:19:31,1900-01-01 00:05:32,573367,7873,590.0,Ramen Song Challenge !!!,332,Longs,0.014760179780140817,12:00:00
